rank,player,position,inches,weight,forty,city,state,state2,state3,high school,college,player_url,class,teamid,Unnamed: 15,percent rank
43, Lopini Katoa   (DS#43 RB/Overall: #9999), RB,72,210.0,4.48 - 4.67,American Fork,UT,,,American Fork,Brigham Young,https://draftscout.com/dsprofile.php?PlayerId=1024988&DraftYear=2022,2022,75,,0.5961538461538461
97, Earl Tuioti-Mariner   (DS#97 DT/Overall: #9999), DT,75,290.0,4.97 - 5.18,Topeka,KS,,,Washburn Rural,Brigham Young,https://draftscout.com/dsprofile.php?PlayerId=1025075&DraftYear=2022,2022,75,,0.09345794392523366
113, Keenan Ellis   (DS#113 CB/Overall: #9999), CB,72,181.0,4.45 - 4.64,San Diego,CA,,,Bonita Vista,Brigham Young,https://draftscout.com/dsprofile.php?PlayerId=1024131&DraftYear=2022,2022,75,,0.3411764705882353
120, Neil Pauu   (DS#120 WR/Overall: #9999), WR,76,215.0,4.55 - 4.74,Santa Ana,CA,,,Servite,Brigham Young,https://draftscout.com/dsprofile.php?PlayerId=1025010&DraftYear=2022,2022,75,,0.48017621145374445
5, Trey McBride   (DS#5 TE/Overall: #9999), TE,75,260.0,4.68 - 4.87,Fort Morgan,CO,,,Fort Morgan,Colorado State,https://draftscout.com/dsprofile.php?PlayerId=1025166&DraftYear=2022,2022,76,,0.9540229885057472
7, Ryan Stonehouse   (DS#7 P/Overall: #9999), P,71,180.0,4.74 - 4.93,Santa Ana,CA,,,Mater Dei,Colorado State,https://draftscout.com/dsprofile.php?PlayerId=1023788&DraftYear=2022,2022,76,,0.851063829787234
24, Logan Stewart   (DS#24 SS/Overall: #9999), SS,73,215.0,4.52 - 4.72,Loveland,CO,,,Mountain View,Colorado State,https://draftscout.com/dsprofile.php?PlayerId=1030920&DraftYear=2022,2022,76,,0.7837837837837838
26, Ross Reiter   (DS#26 LS/Overall: #9999), LS,71,230.0,4.87 - 5.08,Phoenix,AZ,,,Brophy Prep,Colorado State,https://draftscout.com/dsprofile.php?PlayerId=1025180&DraftYear=2022,2022,76,,0.07407407407407407
36, Scott Patchan   (DS#36 DE/Overall: #9999), DE,77,255.0,4.74 - 4.95,Bradenton,FL,,,IMG Academy,Colorado State,https://draftscout.com/dsprofile.php?PlayerId=1002908&DraftYear=2022,2022,76,,0.7024793388429752
51, Brian Polendey   (DS#51 TE/Overall: #9999), TE,77,260.0,4.67 - 4.86,Denton,TX,,,Guyer,Colorado State,https://draftscout.com/dsprofile.php?PlayerId=1023206&DraftYear=2022,2022,76,,0.4482758620689655
61, Manny Jones   (DS#61 DT/Overall: #9999), DT,75,280.0,4.85 - 5.05,Cartersville,GA,,,Woodland,Colorado State,https://draftscout.com/dsprofile.php?PlayerId=1025151&DraftYear=2022,2022,76,,0.4299065420560748
69, Barry Wesley   (DS#69 OT/Overall: #9999), OT,78,310.0,5.27 - 5.48,Morrison,CO,,,Bear Creek,Colorado State,https://draftscout.com/dsprofile.php?PlayerId=1025179&DraftYear=2022,2022,76,,0.11538461538461542
71, Ellison Hubbard   (DS#71 DT/Overall: #9999), DT,73,285.0,4.85 - 5.05,Loganville,GA,,,Grayson,Colorado State,https://draftscout.com/dsprofile.php?PlayerId=1025191&DraftYear=2022,2022,76,,0.33644859813084116
78, Devin Phillips   (DS#78 DT/Overall: #9999), DT,73,310.0,5.23 - 5.44,Monroe,LA,,,Neville,Colorado State,https://draftscout.com/dsprofile.php?PlayerId=1025193&DraftYear=2022,2022,76,,0.2710280373831776
78, Keith Williams   (DS#78 OT/Overall: #9999), OT,78,300.0,5.25 - 5.45,Baltimore,MD,,,Overlea,Colorado State,https://draftscout.com/dsprofile.php?PlayerId=1025181&DraftYear=2022,2022,76,,0.0
82, Vincent Picozzi   (DS#82 OG/Overall: #9999), OG,75,300.0,5.12 - 5.32,Collegeville,PA,,,Lansdale Catholic,Colorado State,https://draftscout.com/dsprofile.php?PlayerId=1028295&DraftYear=2022,2022,76,,0.5207100591715976
83, Quinn Brinnon   (DS#83 FS/Overall: #9999), FS,71,205.0,4.50 - 4.68,Pleasanton,CA,,,Bishop ODowd,Colorado State,https://draftscout.com/dsprofile.php?PlayerId=1025214&DraftYear=2022,2022,76,,0.03529411764705881
97, Dequan Jackson   (DS#97 ILB/Overall: #9999), ILB,72,230.0,4.72 - 4.88,Jacksonville,FL,,,Robert E. Lee,Colorado State,https://draftscout.com/dsprofile.php?PlayerId=1025206&DraftYear=2022,2022,76,,0.22764227642276424
108, Elijah Johnson   (DS#108 OG/Overall: #9999), OG,77,315.0,5.22 - 5.46,Severn,MD,,,DeMatha,Colorado State,https://draftscout.com/dsprofile.php?PlayerId=1017899&DraftYear=2022,2022,76,,0.3668639053254438
114, Tywan Francis   (DS#114 CB/Overall: #9999), CB,71,195.0,4.43 - 4.60,New Orleans,LA,,,Landry-Walker,Colorado State,https://draftscout.com/dsprofile.php?PlayerId=1025208&DraftYear=2022,2022,76,,0.33529411764705885
137, Adam Korutz   (DS#137 OG/Overall: #9999), OG,74,295.0,5.20 - 5.38,Johnson City,NY,,,Johnson City,Colorado State,https://draftscout.com/dsprofile.php?PlayerId=1031394&DraftYear=2022,2022,76,,0.1952662721893491
138, Marshaun Cameron   (DS#138 CB/Overall: #9999), CB,69,190.0,4.46 - 4.65,Los Angeles,CA,,,Cathedral,Colorado State,https://draftscout.com/dsprofile.php?PlayerId=1048098&DraftYear=2022,2022,76,,0.21176470588235297
142, Camron Carter   (DS#142 OLB/Overall: #9999), OLB,72,225.0,4.68 - 4.87,Tucker,GA,,,Tucker,Colorado State,https://draftscout.com/dsprofile.php?PlayerId=1025200&DraftYear=2022,2022,76,,0.03448275862068961
166, Rashad Ajayi   (DS#166 CB/Overall: #9999), CB,70,190.0,4.43 - 4.62,Atlanta,GA,,,Langston Hughes,Colorado State,https://draftscout.com/dsprofile.php?PlayerId=1025212&DraftYear=2022,2022,76,,0.05294117647058827
34, Patrick Peek   (DS#34 SS/Overall: #9999), SS,70,212.0,4.48 - 4.67,Fort Worth,TX,,,Aledo,New Mexico,https://draftscout.com/dsprofile.php?PlayerId=1003998&DraftYear=2022,2022,77,,0.6936936936936937
59, Terry Wilson   (DS#59 QB/Overall: #9999), QB,74,202.0,4.42 - 4.62,Oklahoma City,OK,,,Del City,New Mexico,https://draftscout.com/dsprofile.php?PlayerId=1018946&DraftYear=2022,2022,77,,0.2875
66, Jerrick Reed II   (DS#66 SS/Overall: #9999), SS,70,192.0,4.52 - 4.70,Olive Branch,MS,,,Olive Branch,New Mexico,https://draftscout.com/dsprofile.php?PlayerId=1018310&DraftYear=2022,2022,77,,0.4144144144144144
66, Kyle Stapley   (DS#66 C/Overall: #9999), C,74,298.0,5.27 - 5.48,Morgan,UT,,,Morgan,New Mexico,https://draftscout.com/dsprofile.php?PlayerId=1018251&DraftYear=2022,2022,77,,0.17105263157894735
79, Tevaka Tuioti   (DS#79 QB/Overall: #9999), QB,73,194.0,4.62 - 4.80,Long Beach,CA,,,La Mirada,New Mexico,https://draftscout.com/dsprofile.php?PlayerId=1024482&DraftYear=2022,2022,77,,0.050000000000000044
103, Bobby Cole   (DS#103 RB/Overall: #9999), RB,69,211.0,4.57 - 4.76,Chatsworth,CA,,,Sierra Canyon,New Mexico,https://draftscout.com/dsprofile.php?PlayerId=1048348&DraftYear=2022,2022,77,,0.028846153846153855
118, Joey Noble   (DS#118 OLB/Overall: #9999), OLB,74,236.0,4.73 - 4.92,Lakewood,CA,,,Los Alamitos,New Mexico,https://draftscout.com/dsprofile.php?PlayerId=1018280&DraftYear=2022,2022,77,,0.18620689655172418
216, Emmanuel Logan-Green   (DS#216 WR/Overall: #9999), WR,68,160.0,4.38 - 4.57,Ft. Lauderdale,FL,,,IMG Academy & Coconut Creek,New Mexico,https://draftscout.com/dsprofile.php?PlayerId=1018231&DraftYear=2022,2022,77,,0.07929515418502198
11, Caden McDonald   (DS#11 OLB/Overall: #9999), OLB,74,235.0,4.63 - 4.83,Haslet,TX,,,Northwest,San Diego State,https://draftscout.com/dsprofile.php?PlayerId=1024736&DraftYear=2022,2022,78,,0.9241379310344827
13, Greg Bell   (DS#13 RB/Overall: #9999), RB,71,200.0,4.46 - 4.65,Chula Vista,CA,,,Bonita Vista,San Diego State,https://draftscout.com/dsprofile.php?PlayerId=1048396&DraftYear=2022,2022,78,,0.875
25, Zachary Thomas   (DS#25 OT/Overall: #9999), OT,77,300.0,4.97 - 5.18,Carlsbad,CA,,,Carlsbad,San Diego State,https://draftscout.com/dsprofile.php?PlayerId=1017673&DraftYear=2022,2022,78,,0.6794871794871795
38, Daniel Bellinger   (DS#38 TE/Overall: #9999), TE,77,255.0,4.75 - 4.95,Las Vegas,NV,,,Palo Verde,San Diego State,https://draftscout.com/dsprofile.php?PlayerId=1003835&DraftYear=2022,2022,78,,0.5977011494252873
52, Alama Uluave   (DS#52 C/Overall: #9999), C,74,305.0,5.26 - 5.45,Laie,HI,,,Punahou,San Diego State,https://draftscout.com/dsprofile.php?PlayerId=1048450&DraftYear=2022,2022,78,,0.3421052631578947
67, Chance Bell   (DS#67 RB/Overall: #9999), RB,69,180.0,4.46 - 4.64,Burbank,CA,,,John Burroughs,San Diego State,https://draftscout.com/dsprofile.php?PlayerId=1017619&DraftYear=2022,2022,78,,0.3653846153846154
77, Jordan Byrd   (DS#77 RB/Overall: #9999), RB,69,170.0,4.34 - 4.50,Albuquerque,NM,,,Manzano,San Diego State,https://draftscout.com/dsprofile.php?PlayerId=1048406&DraftYear=2022,2022,78,,0.27884615384615385
81, Tayler Hawkins   (DS#81 CB/Overall: #9999), CB,73,205.0,4.50 - 4.67,Palm Springs,CA,,,Palm Springs,San Diego State,https://draftscout.com/dsprofile.php?PlayerId=1018674&DraftYear=2022,2022,78,,0.5294117647058824
86, Jonah Tavai   (DS#86 DT/Overall: #9999), DT,72,305.0,5.20 - 5.38,Manhattan Beach,CA,,,Mira Costa,San Diego State,https://draftscout.com/dsprofile.php?PlayerId=1048444&DraftYear=2022,2022,78,,0.19626168224299068
88, Keshawn Banks   (DS#88 DE/Overall: #9999), DE,75,275.0,4.85 - 5.04,Rio Rancho,NM,,,Rio Rancho,San Diego State,https://draftscout.com/dsprofile.php?PlayerId=1017686&DraftYear=2022,2022,78,,0.28099173553719003
97, Kaegun Williams   (DS#97 RB/Overall: #9999), RB,69,195.0,4.40 - 4.58,Cedar Hill,TX,,,Cedar Hill,San Diego State,https://draftscout.com/dsprofile.php?PlayerId=1048453&DraftYear=2022,2022,78,,0.08653846153846156
107, Kahi Neves   (DS#107 DE/Overall: #9999), DE,76,245.0,4.73 - 4.90,Orem,UT,,,Timpview,San Diego State,https://draftscout.com/dsprofile.php?PlayerId=1048434&DraftYear=2022,2022,78,,0.12396694214876036
128, Kobe Smith   (DS#128 WR/Overall: #9999), WR,73,185.0,4.43 - 4.60,Compton,CA,,,Junipero Serra,San Diego State,https://draftscout.com/dsprofile.php?PlayerId=1003836&DraftYear=2022,2022,78,,0.44493392070484583
7, Giovanni Fauolo Sr.   (DS#7 FB/Overall: #9999), FB,74,250.0,4.62 - 4.85,Oakley,CA,,,Freedom,UNLV,https://draftscout.com/dsprofile.php?PlayerId=1004294&DraftYear=2022,2022,79,,0.78125
20, Noah Bean   (DS#20 FB/Overall: #9999), FB,73,245.0,4.62 - 4.80,Simi Valley,CA,,,Grace Brethren,UNLV,https://draftscout.com/dsprofile.php?PlayerId=1025080&DraftYear=2022,2022,79,,0.40625
36, Charles Williams   (DS#36 RB/Overall: #9999), RB,69,200.0,4.42 - 4.60,Fresno,CA,,,Bullard,UNLV,https://draftscout.com/dsprofile.php?PlayerId=1018931&DraftYear=2022,2022,79,,0.6634615384615384
40, Tanner Brown   (DS#40 P/Overall: #9999), P,71,160.0,4.85 - 5.06,Saugus,CA,,,College of the Canyons,UNLV,https://draftscout.com/dsprofile.php?PlayerId=1052473&DraftYear=2022,2022,79,,0.14893617021276595
41, Clayton Bradley   (DS#41 OT/Overall: #9999), OT,77,295.0,5.04 - 5.25,Orange,CA,,,Servite,UNLV,https://draftscout.com/dsprofile.php?PlayerId=1017043&DraftYear=2022,2022,79,,0.47435897435897434
45, Julio Garcia   (DS#45 OG/Overall: #9999), OG,75,330.0,5.32 - 5.54,Las Vegas,NV,,,Bishop Gorman,UNLV,https://draftscout.com/dsprofile.php?PlayerId=1017601&DraftYear=2022,2022,79,,0.7396449704142012
49, Farrell Hester II   (DS#49 ILB/Overall: #9999), ILB,72,240.0,4.77 - 4.97,Las Vegas,NV,,,Bishop Gorman,UNLV,https://draftscout.com/dsprofile.php?PlayerId=1018216&DraftYear=2022,2022,79,,0.6016260162601625
114, Tre Caine   (DS#114 SS/Overall: #9999), SS,72,195.0,4.57 - 4.76,Detroit,MI,,,University Liggett,UNLV,https://draftscout.com/dsprofile.php?PlayerId=1052471&DraftYear=2022,2022,79,,0.009009009009009028
2, Devin Lloyd   (DS#2 ILB/Overall: #9999), ILB,74,232.0,4.63 - 4.82,Chula Vista,CA,,,Otay Ranch,Utah,https://draftscout.com/dsprofile.php?PlayerId=1024632&DraftYear=2022,2022,80,,0.983739837398374
4, Keegan Markgraf   (DS#4 LS/Overall: #9999), LS,74,225.0,5.05 - 5.28,Hamilton,Ontario,CAN,,Sherwood,Utah,https://draftscout.com/dsprofile.php?PlayerId=1028167&DraftYear=2022,2022,80,,0.8518518518518519
5, Nick Ford   (DS#5 OT/Overall: #9999), OT,77,315.0,5.22 - 5.42,San Pedro,CA,,,San Pedro,Utah,https://draftscout.com/dsprofile.php?PlayerId=1022850&DraftYear=2022,2022,80,,0.9358974358974359
13, Charlie Brewer   (DS#13 QB/Overall: #9999), QB,73,210.0,4.73 - 4.92,Austin,TX,,,Lake Travis,Utah,https://draftscout.com/dsprofile.php?PlayerId=1022865&DraftYear=2022,2022,80,,0.8375
14, Britain Covey   (DS#14 WR/Overall: #9999), WR,68,172.0,4.34 - 4.54,Provo,UT,,,Timpview,Utah,https://draftscout.com/dsprofile.php?PlayerId=1015925&DraftYear=2022,2022,80,,0.9427312775330396
16, Orlando Umana   (DS#16 C/Overall: #9999), C,75,311.0,5.22 - 5.43,Sacramento,CA,,,Grant,Utah,https://draftscout.com/dsprofile.php?PlayerId=1022381&DraftYear=2022,2022,80,,0.7894736842105263
17, T.J. Pledger   (DS#17 RB/Overall: #9999), RB,69,193.0,4.40 - 4.59,Pacoima,CA,,,IMG Academy FL,Utah,https://draftscout.com/dsprofile.php?PlayerId=1022793&DraftYear=2022,2022,80,,0.8365384615384616
21, Brant Kuithe   (DS#21 TE/Overall: #9999), TE,74,230.0,4.65 - 4.84,Katy,TX,,,Cinco Ranch,Utah,https://draftscout.com/dsprofile.php?PlayerId=1022227&DraftYear=2022,2022,80,,0.7816091954022988
27, Nephi Sewell   (DS#27 OLB/Overall: #9999), OLB,72,225.0,4.62 - 4.80,St. George,UT,,,Desert Hills,Utah,https://draftscout.com/dsprofile.php?PlayerId=1023462&DraftYear=2022,2022,80,,0.8137931034482758
32, Vonte Davis   (DS#32 FS/Overall: #9999), FS,72,190.0,4.50 - 4.68,Rosenberg,TX,,,Terry,Utah,https://draftscout.com/dsprofile.php?PlayerId=1022226&DraftYear=2022,2022,80,,0.6235294117647059
39, Devin Kaufusi   (DS#39 DE/Overall: #9999), DE,78,270.0,4.82 - 4.97,Provo,UT,,,Timpview,Utah,https://draftscout.com/dsprofile.php?PlayerId=1025085&DraftYear=2022,2022,80,,0.6776859504132231
44, Soloman Enis   (DS#44 WR/Overall: #9999), WR,74,208.0,4.42 - 4.60,Phoenix,AZ,,,North Canyon,Utah,https://draftscout.com/dsprofile.php?PlayerId=1028159&DraftYear=2022,2022,80,,0.8149779735682819
47, Viane Moala   (DS#47 DT/Overall: #9999), DT,77,323.0,5.28 - 5.54,Iliili,AS,,,Faasao Marist,Utah,https://draftscout.com/dsprofile.php?PlayerId=1018232&DraftYear=2022,2022,80,,0.5607476635514019
52, Dalton Kincaid   (DS#52 TE/Overall: #9999), TE,76,240.0,4.64 - 4.85,Las Vegas,NV,,,Faith Lutheran,Utah,https://draftscout.com/dsprofile.php?PlayerId=1037966&DraftYear=2022,2022,80,,0.4367816091954023
52, Mika Tafua   (DS#52 DE/Overall: #9999), DE,74,250.0,4.72 - 4.93,Laie,HI,,,Kamehameha,Utah,https://draftscout.com/dsprofile.php?PlayerId=1002954&DraftYear=2022,2022,80,,0.5702479338842975
54, Maxs Tupai   (DS#54 DE/Overall: #9999), DE,73,265.0,4.62 - 4.83,Taylorsville,UT,,,Murray,Utah,https://draftscout.com/dsprofile.php?PlayerId=1018802&DraftYear=2022,2022,80,,0.5537190082644627
72, Cole Fotheringham   (DS#72 TE/Overall: #9999), TE,76,245.0,4.74 - 4.95,San Clemente,CA,,,San Clemente,Utah,https://draftscout.com/dsprofile.php?PlayerId=1028157&DraftYear=2022,2022,80,,0.2183908045977011
13, Keegan Cryder   (DS#13 C/Overall: #9999), C,75,309.0,5.24 - 5.45,Littleton,CO,,,Dakota Ridge,Wyoming,https://draftscout.com/dsprofile.php?PlayerId=1024623&DraftYear=2022,2022,81,,0.8289473684210527
16, Xazavian Valladay   (DS#16 RB/Overall: #9999), RB,72,196.0,4.46 - 4.65,Matteson,IL,,,Brother Rice,Wyoming,https://draftscout.com/dsprofile.php?PlayerId=1025028&DraftYear=2022,2022,81,,0.8461538461538461
31, Logan Harris   (DS#31 OG/Overall: #9999), OG,75,310.0,5.22 - 5.42,Torrington,WO,,,Torrington,Wyoming,https://draftscout.com/dsprofile.php?PlayerId=1025490&DraftYear=2022,2022,81,,0.8224852071005917
34, Alonzo Velazquez   (DS#34 OT/Overall: #9999), OT,77,302.0,5.12 - 5.32,Janesville,WI,,,Parker,Wyoming,https://draftscout.com/dsprofile.php?PlayerId=1025544&DraftYear=2022,2022,81,,0.5641025641025641
35, Esaias Gandy   (DS#35 SS/Overall: #9999), SS,72,198.0,4.57 - 4.76,Aurora,CO,,,Denver South,Wyoming,https://draftscout.com/dsprofile.php?PlayerId=1024956&DraftYear=2022,2022,81,,0.6846846846846847
46, Garrett Crall   (DS#46 DE/Overall: #9999), DE,76,233.0,4.62 - 4.80,Hicksville,OH,,,Hicksville,Wyoming,https://draftscout.com/dsprofile.php?PlayerId=1028398&DraftYear=2022,2022,81,,0.6198347107438016
68, Nate Weinman   (DS#68 TE/Overall: #9999), TE,78,267.0,4.85 - 5.05,Creston,OH,,,Norwayne,Wyoming,https://draftscout.com/dsprofile.php?PlayerId=1048676&DraftYear=2022,2022,81,,0.26436781609195403
68, Chad Muma   (DS#68 ILB/Overall: #9999), ILB,75,227.0,4.64 - 4.83,Lone Tree,CO,,,Legend,Wyoming,https://draftscout.com/dsprofile.php?PlayerId=1025539&DraftYear=2022,2022,81,,0.46341463414634143
70, Braden Smith   (DS#70 FS/Overall: #9999), FS,70,186.0,4.52 - 4.70,Lakewood,CO,,,Lakewood,Wyoming,https://draftscout.com/dsprofile.php?PlayerId=1025536&DraftYear=2022,2022,81,,0.17647058823529416
96, Victor Jones   (DS#96 DE/Overall: #9999), DE,75,245.0,4.73 - 4.92,Sacramento,CA,,,Inderkum,Wyoming,https://draftscout.com/dsprofile.php?PlayerId=1025555&DraftYear=2022,2022,81,,0.2148760330578512
112, Azizi Hearn   (DS#112 CB/Overall: #9999), CB,72,193.0,4.46 - 4.64,Oceanside,CA,,,Oceanside,Wyoming,https://draftscout.com/dsprofile.php?PlayerId=1031368&DraftYear=2022,2022,81,,0.34705882352941175
139, Eric Abojei   (DS#139 OG/Overall: #9999), OG,76,350.0,5.46 - 5.68,New Hope,MN,,,Robbinsdale Cooper,Wyoming,https://draftscout.com/dsprofile.php?PlayerId=1025523&DraftYear=2022,2022,81,,0.18343195266272194
163, C.J. Coldon   (DS#163 CB/Overall: #9999), CB,73,178.0,4.42 - 4.60,Belleville,IL,,,Althoff Catholic,Wyoming,https://draftscout.com/dsprofile.php?PlayerId=1018870&DraftYear=2022,2022,81,,0.07058823529411762
203, Ayden Eberhardt   (DS#203 WR/Overall: #9999), WR,73,195.0,4.50 - 4.68,Loveland,CO,,,Loveland,Wyoming,https://draftscout.com/dsprofile.php?PlayerId=1031377&DraftYear=2022,2022,81,,0.13215859030837007
1, Ventrell Miller   (DS#1 ILB/Overall: #9999), ILB,72,230.0,4.64 - 4.83,Lakeland,FL,,,Kathleen,Florida,https://draftscout.com/dsprofile.php?PlayerId=1022689&DraftYear=2022,2022,82,,0.991869918699187
2, Trey Dean III   (DS#2 FS/Overall: #9999), FS,74,200.0,4.42 - 4.63,Hampton,GA,,,Dutchtown,Florida,https://draftscout.com/dsprofile.php?PlayerId=1027941&DraftYear=2022,2022,82,,0.9764705882352941
3, Zachary Carter   (DS#3 DT/Overall: #9999), DT,75,290.0,4.86 - 5.05,Tampa,FL,,,Hillsborough,Florida,https://draftscout.com/dsprofile.php?PlayerId=1021878&DraftYear=2022,2022,82,,0.9719626168224299
10, Amari Burney   (DS#10 OLB/Overall: #9999), OLB,74,230.0,4.54 - 4.76,St. Petersburg,FL,,,Calvary Christian,Florida,https://draftscout.com/dsprofile.php?PlayerId=1029579&DraftYear=2022,2022,82,,0.9310344827586207
14, Kemore Gamble   (DS#14 TE/Overall: #9999), TE,75,246.0,4.65 - 4.85,Miami,FL,,,Miami Southridge,Florida,https://draftscout.com/dsprofile.php?PlayerId=1021868&DraftYear=2022,2022,82,,0.8620689655172413
15, Stewart Reese   (DS#15 OG/Overall: #9999), OG,77,350.0,5.36 - 5.65,Fort Pierce,FL,,,Fort Pierce Central,Florida,https://draftscout.com/dsprofile.php?PlayerId=1018494&DraftYear=2022,2022,82,,0.9112426035502958
18, Jeremiah Moon   (DS#18 DE/Overall: #9999), DE,77,250.0,4.65 - 4.86,Hoover,AL,,,Hoover,Florida,https://draftscout.com/dsprofile.php?PlayerId=1018241&DraftYear=2022,2022,82,,0.8512396694214877
19, Dameon Pierce   (DS#19 RB/Overall: #9999), RB,70,215.0,4.44 - 4.65,Bainbridge,GA,,,Bainbridge,Florida,https://draftscout.com/dsprofile.php?PlayerId=1027578&DraftYear=2022,2022,82,,0.8173076923076923
25, Jean Delance   (DS#25 OG/Overall: #9999), OG,76,316.0,5.10 - 5.30,Mesquite,TX,,,North Mesquite,Florida,https://draftscout.com/dsprofile.php?PlayerId=1017426&DraftYear=2022,2022,82,,0.8579881656804733
29, Malik Davis   (DS#29 RB/Overall: #9999), RB,70,205.0,4.48 - 4.67,Tampa,FL,,,Jesuit,Florida,https://draftscout.com/dsprofile.php?PlayerId=1021835&DraftYear=2022,2022,82,,0.7307692307692308
39, Antonio Shelton   (DS#39 DT/Overall: #9999), DT,74,327.0,5.14 - 5.35,Westerville,OH,,,Westerville-North,Florida,https://draftscout.com/dsprofile.php?PlayerId=1027671&DraftYear=2022,2022,82,,0.6355140186915889
67, T.J. Moore   (DS#67 OG/Overall: #9999), OG,76,300.0,5.07 - 5.30,Charlotte,NC,,,Mallard Creek,Florida,https://draftscout.com/dsprofile.php?PlayerId=1021810&DraftYear=2022,2022,82,,0.6094674556213018
